Record_ID,Customer_ID,dob,State_ID,Occupation_ID,Investment_Exp,Expected_Fund_Size,Residual_Proportion,Freq_of_Investment_ID,Portfolio_Driver,Risk_Profile_ID,Return_Profile_ID,Stretegy_ID
235136023,6303,6/01/1995,7,909,1,15093.78,0.451135181,4,Manual,4,3,11
232416616,2219,24/02/1999,8,891,5,1326.94,0.03641237,7,Manual,3,3,8
70645861,1860,4/07/2015,5,560,5,58688.61,0.035908457,2,Auto,4,1,4
590952968,1046,2/11/2009,6,138,1,94061.23,0.321451949,4,Manual,5,1,17
230007614,7188,18/08/1988,2,686,2,57704.03,0.093249045,3,Auto,1,2,13
721687137,8383,24/08/1995,3,722,3,66158.32,0.308171596,2,Auto,3,2,14
985846019,1634,27/04/2020,6,592,5,97453.09,0.493804813,4,Auto,4,1,5
839153671,6269,16/07/2015,6,296,8,78918.83,0.472089843,7,Manual,4,5,10
804264109,9168,19/02/2010,3,95,1,42413.4,0.104489587,6,Manual,1,5,11
157311303,8255,21/09/2012,4,826,9,45244.81,0.377041515,1,Manual,3,2,9
491162357,6995,17/04/1988,7,238,5,19143.18,0.088462992,4,Auto,5,4,16
396030910,3533,9/10/1974,6,70,1,2237.1,0.493622132,4,Auto,1,2,9
392668164,9905,2/05/1975,8,210,10,17972.49,0.470938075,2,Auto,5,1,5
865133748,5227,15/07/1970,3,491,1,63065.5,0.404827678,1,Auto,2,4,2
443294886,8458,21/12/1989,1,783,9,69797.57,0.062041725,6,Auto,5,3,7
261985477,9118,14/10/1978,6,722,6,43999.6,0.023697868,6,Auto,1,3,7
441776266,6417,2/07/2010,8,571,8,36183.43,0.044550055,5,Auto,2,5,8
964566953,6540,15/02/2012,3,411,9,28383.37,0.422447554,7,Manual,5,2,15
649201421,1224,24/01/1970,8,671,4,84174.64,0.225635759,4,Auto,1,1,14
227586348,5258,8/08/1986,5,406,5,71248.47,0.070352919,2,Manual,4,5,3
311625211,3665,11/02/2015,2,384,5,55538.63,0.107012567,4,Auto,4,1,17
607836883,1170,7/01/1995,7,568,8,76543.97,0.167153164,3,Auto,5,1,2
541988214,4657,8/06/1988,2,176,8,98180.29,0.209937872,5,Auto,2,3,2
710083307,3503,17/06/2019,8,796,10,38200.83,0.226628017,7,Manual,2,4,16
938089914,6211,24/07/2014,8,43,1,84910.03,0.304276461,1,Auto,1,4,2
497582065,8370,22/08/1994,3,115,4,78343.48,0.359325157,1,Auto,5,5,4
126480781,4101,28/07/1988,1,595,10,98354.28,0.409097104,6,Manual,2,5,16
59000921,4277,13/04/1988,5,661,4,13218.39,0.178261789,1,Manual,3,2,2
589979264,4607,17/06/2013,1,829,8,2425.09,0.018220201,6,Manual,5,2,15
900779845,4628,25/06/1991,4,179,10,10437.36,0.46014351,2,Manual,4,3,3
540109636,5089,6/09/1982,5,534,5,97275.79,0.086681906,1,Manual,3,4,14
342900647,6576,27/04/2015,5,147,9,35864.08,0.435194568,5,Manual,5,5,5
581584451,8573,10/07/1985,4,752,7,98167.83,0.302085189,4,Auto,2,5,15
68539458,2523,21/02/1973,6,221,9,34981.21,0.104887415,4,Manual,2,2,7
793457539,2465,11/11/2014,7,820,7,78641.2,0.203977974,1,Manual,3,4,5
352678350,1229,22/08/2002,4,794,7,6308.65,0.481130198,4,Manual,2,3,6
141539529,6376,24/08/2002,3,546,5,74330.53,0.131818188,4,Auto,5,2,10
519813455,4232,6/02/1994,4,609,8,6265.33,0.219734224,2,Manual,2,5,7
521243316,4811,5/11/2001,6,523,4,27042.51,0.279697469,4,Manual,1,4,11
216903792,8071,1/09/1983,7,27,4,1544.33,0.026643164,3,Auto,1,2,2
319105493,6867,6/02/2006,1,326,10,47169.98,0.26233088,6,Auto,3,5,13
942380807,855,18/05/2006,7,654,3,56887.14,0.000259836,1,Auto,3,2,12
809965792,8596,9/04/2010,1,416,4,68938.23,0.451280258,2,Manual,4,3,2
787004263,9893,28/12/1999,5,235,10,15776.9,0.489304937,5,Manual,5,4,3
373576971,9972,7/12/1978,2,828,8,58911.52,0.18940143,5,Manual,5,5,6
584779526,8157,5/06/1982,5,536,9,70546.33,0.134726625,6,Auto,4,2,17
986710953,6134,11/09/2004,2,486,4,38167.59,0.071294943,7,Auto,3,4,16
245118216,4376,5/04/1994,3,511,5,31847.2,0.141021028,6,Manual,4,5,4
407592728,7656,23/03/1985,8,63,7,21014.55,0.326584129,6,Auto,3,4,10
424981991,223,21/09/1975,4,515,6,35663.31,0.320682999,4,Manual,3,5,8
29076502,3840,12/08/1988,6,325,10,64860.54,0.468327168,7,Manual,4,4,3
684902200,9913,11/05/1998,5,630,6,22095.15,0.109238467,1,Manual,2,1,10
14075959,1545,20/12/1993,8,9,7,98232.79,0.212834079,5,Manual,5,4,10
279326244,7534,1/07/2004,6,725,5,18823.02,0.270646306,1,Manual,4,2,13
663757038,7404,15/11/2011,7,23,1,54374.78,0.124814738,2,Manual,2,4,3
352928870,9942,27/08/1987,4,369,5,46380.7,0.498644599,2,Manual,1,2,6
151624656,9811,7/05/1988,7,246,9,8389.25,0.322945412,1,Manual,5,2,17
740257913,4225,5/02/2008,5,128,8,38320.79,0.135427836,1,Auto,3,3,3
835768920,6917,8/12/2017,1,401,7,34833.17,0.013105974,4,Auto,1,3,6
527884694,9077,22/08/2007,3,811,7,89808.1,0.166924614,1,Auto,5,1,6
372188739,6087,16/01/1976,1,258,2,35375.05,0.335963004,6,Manual,5,1,16
882886575,7722,27/03/2009,4,751,7,55401.8,0.12664757,3,Manual,3,1,10
505694480,6386,16/06/1985,1,801,5,33267.34,0.376161894,4,Auto,4,2,11
526891890,3363,2/10/2011,5,416,7,21402.88,0.497328972,6,Manual,1,2,14
354856924,600,3/08/2006,6,881,9,52384.82,0.344147063,2,Manual,4,5,14
830584512,468,22/03/1984,1,866,1,32870.6,0.253149059,4,Manual,5,4,7
506641768,6742,7/03/1997,1,825,3,30052.84,0.107857625,7,Manual,3,3,3
634781047,1457,28/06/1996,6,862,3,52073.99,0.331480741,5,Manual,1,1,7
439718320,2185,16/12/1976,8,53,7,1040.94,0.427702903,2,Auto,3,5,6
319071752,4623,16/08/2013,7,365,8,91789.32,0.476635212,4,Auto,4,2,10
784431171,9812,15/09/1980,3,678,6,66161.14,0.438343796,5,Manual,2,3,6
718614716,3694,14/10/1971,7,856,6,7537.64,0.35697535,5,Manual,1,5,3
446527497,8089,5/03/1982,7,468,3,66188.89,0.343780742,5,Manual,4,3,16
932233798,9353,20/07/1994,5,285,9,63202.49,0.377066964,7,Manual,5,2,11
282677773,8433,27/10/1975,2,339,3,60141.4,0.321815354,7,Manual,1,2,11
180069961,158,10/03/1981,1,343,6,69163.62,0.074151982,2,Auto,2,4,8
424018223,7138,12/02/2004,2,400,3,76206.09,0.298674137,2,Manual,1,3,4
266814906,1194,7/04/2010,5,384,9,55273.13,0.005044874,1,Manual,1,3,7
993328843,2601,3/12/1983,2,95,5,76503.65,0.304040635,7,Auto,4,1,12
148211729,1095,18/07/2011,7,205,4,80420.2,0.266582275,1,Auto,2,5,16
73955255,7522,25/02/2012,5,128,10,76896.21,0.264859884,2,Manual,1,4,4
485454252,3957,11/10/1978,8,563,10,46363.86,0.296292259,6,Auto,1,2,7
301190318,9963,6/09/1991,2,451,6,61182.21,0.481197853,2,Manual,4,5,7
137364742,7035,12/08/2018,4,278,6,95662.95,0.430114101,7,Manual,4,1,5
636242632,8248,27/10/2008,7,832,4,7170.59,0.264269234,2,Auto,3,1,6
747451239,6764,19/02/1999,6,422,8,39702.34,0.394117903,4,Manual,5,1,3
586377489,358,9/10/2011,6,858,4,94344.14,0.372232638,4,Auto,1,5,6
562767005,6934,4/09/1975,4,644,4,60402.74,0.004055219,7,Manual,2,1,1
227271880,5330,6/08/2007,5,880,5,94916.59,0.247137099,6,Auto,1,2,16
759959802,2486,15/07/2009,8,818,7,89003.5,0.228743874,4,Auto,5,4,9
997207116,8714,7/01/2001,3,44,7,89829.72,0.228250687,5,Auto,4,2,1
435059924,815,3/06/2020,6,601,7,76904.09,0.288771128,6,Manual,4,3,1
389277257,8812,16/07/1987,5,438,1,29304.63,0.351901892,7,Auto,1,3,17
31077546,6798,5/12/2006,1,623,9,80431.55,0.178626177,4,Auto,4,2,3
96715033,4194,21/04/1972,6,213,4,64249.34,0.024868485,3,Auto,3,1,3
484365442,9918,25/08/1975,3,342,10,99292.16,0.240974439,6,Auto,3,5,9
317617196,7133,21/03/2019,2,561,7,95465.32,0.027443437,2,Manual,5,4,8
607190116,2897,9/03/1975,4,622,1,18712.06,0.439072003,3,Manual,1,3,12
243516515,9084,16/07/1987,5,913,5,31742.81,0.436956433,2,Manual,4,3,4
681220852,4251,14/06/1981,4,166,8,51837.1,0.310558123,4,Auto,2,1,17
136517023,5535,12/06/2008,6,464,4,98618.21,0.308280078,7,Manual,5,4,15
834127747,3339,21/09/1971,1,845,7,14186.69,0.243769706,6,Auto,2,3,4
441342026,4034,3/07/1997,8,90,4,29923.28,0.110393351,6,Auto,4,2,4
936453931,4900,4/09/2005,2,331,3,82979.57,0.174809657,5,Auto,2,1,10
656159716,2241,17/10/1979,8,270,9,75969.32,0.195187327,2,Auto,2,4,2
759568225,6729,11/11/1996,1,801,6,81487.88,0.329599036,7,Auto,2,1,13
119096537,6305,22/11/2015,3,709,9,64879.82,0.090685528,2,Manual,3,1,16
981042375,4552,26/04/2017,3,120,6,24243.32,0.371554291,1,Manual,5,4,12
381183743,8229,2/09/1988,5,304,9,35520.94,0.383935775,3,Manual,2,3,2
133011082,6168,4/07/1993,1,555,10,30814.89,0.025351061,1,Auto,2,2,4
216383049,8475,16/10/1989,2,296,1,54281.24,0.159723455,5,Auto,1,3,4
684293669,8824,8/01/1982,6,542,5,16682.5,0.265696834,2,Auto,2,1,12
663071799,1118,17/12/1996,1,100,5,80599.91,0.099395348,7,Auto,1,5,16
340025821,6448,8/03/1981,7,601,8,31206.51,0.311532723,4,Auto,1,5,17
454429853,4403,19/04/1994,2,363,3,46821.37,0.409151589,4,Manual,2,5,12
844484113,889,6/06/1977,3,274,7,73436.1,0.133482657,4,Auto,1,3,6
878171883,7222,25/10/1972,5,125,9,34553.14,0.138524091,6,Manual,2,4,15
74523924,2042,8/02/2000,2,341,2,95995.96,0.188994485,1,Auto,4,2,16
698047651,873,24/05/1994,5,114,3,55522.27,0.122767864,7,Auto,1,5,8
806923770,4402,3/03/1996,8,260,3,12960.54,0.154291301,3,Auto,2,1,16
887467857,5647,6/10/2005,3,165,10,41718.51,0.379559622,4,Manual,5,2,17
892756876,7716,6/05/1970,5,768,4,51017.91,0.047527219,7,Manual,1,3,15
231592937,6335,3/02/2015,2,429,4,56418.3,0.337566073,3,Auto,3,5,8
892729888,3043,12/11/2007,2,730,7,55093.2,0.40269197,4,Auto,5,1,1
166623025,9164,25/09/1981,4,556,2,20903.57,0.396789868,1,Manual,2,3,13
382060094,8984,20/02/2013,2,712,9,73674.69,0.310275862,7,Manual,4,5,4
809804946,6616,16/07/1972,6,321,9,24057.03,0.436480117,5,Auto,5,2,7
113891329,9327,17/10/2007,1,554,2,75040.76,0.416951703,4,Auto,4,5,13
689074994,1103,3/03/2010,4,530,5,91049.92,0.426110627,3,Manual,4,2,10
657502654,6744,19/06/2004,6,99,9,60715.28,0.293491408,3,Auto,4,5,12
768724612,7267,7/06/1996,8,815,6,98897.43,0.0883555,7,Manual,1,2,11
272373712,5842,4/01/1986,7,575,2,56464.98,0.366269558,7,Manual,4,1,8
164917726,5963,19/01/2007,7,139,7,14613.95,0.180953737,5,Manual,4,2,10
612109283,1227,15/09/1993,7,804,10,62201.8,0.179944255,6,Manual,3,4,10
133515491,2975,21/10/2021,8,334,2,21964.22,0.367529954,3,Auto,5,2,8
979121452,5836,18/09/1976,5,120,4,1792.5,0.18183123,7,Manual,1,4,15
580553721,4595,23/05/2001,7,692,10,18800.57,0.256016384,2,Manual,5,3,8
945852996,6313,19/09/2019,8,717,10,37635.49,0.245295326,4,Auto,3,4,17
55676247,2132,24/02/1970,8,433,1,65188.59,0.265557458,4,Auto,1,3,14
357291144,5871,12/02/2017,3,911,1,70253.41,0.140151705,3,Manual,5,2,7
418510659,4459,16/06/2001,2,690,10,24753.24,0.490981503,4,Manual,4,1,8
432888516,7510,28/07/1985,4,703,10,93184.14,0.19402944,7,Manual,2,1,8
246626619,1085,17/10/1974,7,303,4,82715.61,0.277955154,6,Manual,3,3,13
744348319,8480,17/03/1991,3,877,9,68444.61,0.121967231,7,Auto,2,1,3
724996451,9473,26/01/2007,6,733,8,80258.99,0.416319863,3,Auto,1,1,9
428812655,4697,20/01/2021,2,415,9,52645.82,0.374617164,7,Manual,5,4,1
784094956,4065,10/01/2007,2,278,2,32454.75,0.009760227,3,Auto,3,2,13
49244888,7446,15/09/2021,4,31,7,83458.63,0.368818012,6,Manual,3,2,8
899615338,3342,26/02/1998,1,431,9,83547.61,0.024635982,4,Auto,1,3,7
532025390,4668,12/03/1977,5,10,2,72416.46,0.337197874,2,Manual,2,4,3
54046207,1795,2/11/1984,6,631,10,20373.1,0.163689013,5,Manual,3,5,16
366855149,8047,6/08/2013,5,722,9,6669.21,0.306916122,7,Manual,1,2,17
199676781,6250,9/04/2015,8,222,4,68678.59,0.346589923,2,Manual,2,1,6
69897392,4779,9/11/1998,6,82,2,62521.16,0.489852716,4,Manual,3,4,9
484335654,1669,24/06/1988,2,894,7,33071.42,0.068072161,5,Auto,4,5,10
860780262,3491,4/07/1999,1,58,7,13107.05,0.106550873,5,Auto,4,1,6
137149552,269,19/02/2013,7,244,2,34669.91,0.211683477,3,Auto,2,3,15
632335969,1028,12/05/1996,6,17,8,86386.28,0.36908662,5,Manual,2,5,9
989199917,372,15/07/1995,6,218,5,78196.97,0.441834091,4,Manual,4,1,17
195945373,9512,11/02/1975,5,189,4,6581.2,0.418208722,4,Auto,5,2,11
954773050,1163,1/12/1974,5,683,5,93431.33,0.187948592,2,Manual,1,3,2
382253974,5119,1/10/2018,5,341,5,28379.79,0.0725184,6,Auto,4,2,12
109815266,2016,21/09/2020,4,389,7,15262.08,0.284133676,4,Manual,5,1,3
630320236,3038,12/02/1972,8,442,2,38670.39,0.283358289,4,Manual,4,4,14
415621411,7792,17/03/2017,5,606,1,86707.53,0.227875628,4,Manual,1,4,1
29870817,6294,20/07/1997,3,909,8,58620.91,0.498711214,3,Manual,4,4,16
995017937,1577,3/07/1973,5,523,7,7889.79,0.237173929,5,Auto,1,5,13
955204992,6710,22/08/1995,2,752,7,96212.47,0.014010089,2,Auto,5,5,16
206740967,106,23/10/1984,7,696,7,53785.09,0.210630611,2,Manual,4,3,17
246947734,4964,8/06/1998,7,346,3,46764.77,0.179788998,7,Manual,2,4,8
656031176,9554,10/07/2008,1,15,4,17741.18,0.264627889,4,Manual,2,3,2
20519467,478,12/09/2012,6,801,1,43078.28,0.003404985,5,Manual,3,5,14
888999273,2172,9/11/1989,2,412,1,16120.82,0.120987135,3,Auto,3,5,12
445666630,9246,17/01/1991,3,437,1,16344.29,0.29406997,6,Auto,1,2,3
793616187,7517,1/04/1978,4,641,7,35295.22,0.4867264,2,Auto,1,3,17
872041961,2118,10/04/1999,5,38,7,44770.19,0.183552959,6,Manual,2,1,4
547306056,4700,13/02/2000,1,202,3,6682.04,0.020386619,3,Manual,5,4,11
986748553,9975,4/02/2003,1,8,6,45412.37,0.041814009,7,Manual,4,4,8
160487727,273,4/10/2002,1,288,10,41031.05,0.301159988,2,Manual,2,4,6
236517652,1856,27/01/1981,7,374,1,31934.94,0.061246493,5,Auto,3,2,11
797893470,7722,22/02/2005,7,147,8,56905.5,0.448734016,3,Auto,2,2,5
79560161,9633,24/06/2004,4,7,4,7292.71,0.011889613,3,Auto,4,2,10
908852075,2921,24/03/2007,5,88,3,70096.56,0.493867768,5,Auto,4,1,9
737022944,5130,7/05/1993,2,385,9,95774.94,0.350773455,5,Auto,4,2,10
414109486,2502,1/11/1978,1,727,3,35237.77,0.124605272,4,Auto,4,4,6
177729668,3874,19/09/1973,8,645,7,84990.44,0.060068521,1,Auto,1,1,2
274554204,8030,21/10/1978,8,118,4,7927.82,0.453197956,4,Manual,1,1,11
774220625,9529,21/10/1990,4,357,2,23727.93,0.18775744,3,Auto,1,2,8
654146576,2019,6/11/2003,5,781,2,66083.7,0.347202764,5,Auto,2,3,4
310089942,3345,21/02/1973,6,47,2,96683.58,0.287645061,2,Auto,1,2,14
933142030,9843,6/07/1987,7,55,9,65935.72,0.496269788,2,Manual,2,5,4
235970338,8695,17/05/1991,1,282,10,11372.65,0.113278172,7,Manual,1,3,2
510068796,3145,17/10/2012,5,679,10,38906.75,0.053441213,1,Manual,5,3,5
924721565,6476,18/09/1990,8,634,10,61204.65,0.244394781,5,Manual,5,2,11
525549854,8295,1/11/2016,2,64,4,93180.58,0.262353198,7,Manual,4,2,5
335546136,8767,18/07/1990,6,182,6,96528.53,0.146400552,1,Auto,3,1,13
626426014,1313,23/10/1972,6,3,7,44548.79,0.233450577,2,Auto,4,4,15
803791856,2087,20/05/1990,8,744,7,92238.01,0.102753233,7,Auto,3,2,16
898289049,4534,6/03/1996,7,485,7,28413.68,0.132480728,4,Auto,5,5,6
774200802,4512,11/07/2013,1,168,7,38412.5,0.304837993,7,Auto,5,5,11
696608619,7908,19/11/1986,7,354,3,23989.02,0.401020592,7,Auto,4,1,15
971289481,4159,21/05/1987,7,328,1,68425.09,0.438844268,2,Auto,4,4,16
904102793,5941,28/03/1984,5,894,2,47347.61,0.431647537,2,Manual,1,1,1
148043489,745,4/09/1989,8,714,7,94443.17,0.284996643,1,Manual,5,4,10
412316045,5755,9/11/1978,8,234,2,35913.05,0.453670257,7,Auto,2,4,9
354256842,4568,15/10/1996,5,694,10,60432.05,0.318661043,5,Manual,1,2,17
456871884,4814,7/11/2005,5,262,5,48423.16,0.48917352,5,Auto,5,3,15
74208428,1038,17/11/2005,1,630,4,76690.04,0.054031263,6,Auto,1,2,12
254226606,7060,19/12/2003,1,661,2,28353.52,0.321736822,5,Auto,3,1,15
265222992,6967,23/11/1997,6,566,1,13404.88,0.404866492,5,Manual,2,5,13
755543317,3050,11/08/2005,2,130,5,37403.32,0.389317291,3,Manual,5,1,5
283680783,6840,3/09/1991,8,364,9,62389.31,0.414372708,5,Manual,4,2,12
578796794,4708,14/11/2011,1,187,3,8974.37,0.48076862,7,Manual,4,5,1
987692093,9845,6/07/1985,4,210,3,84090.53,0.067826056,7,Manual,5,3,1
210627050,3581,24/09/2004,1,758,1,12414.81,0.130474755,1,Auto,2,3,12
357988617,6626,28/05/2004,7,301,10,28441.75,0.407646439,4,Manual,1,3,2
967564948,8404,13/11/1994,3,875,4,70038.39,0.000348657,6,Manual,5,3,16
538672549,1632,19/08/1998,7,387,5,58785.33,0.003958308,2,Auto,1,4,3
512299613,3672,12/01/2009,6,627,10,93018.1,0.418567388,4,Manual,4,2,1
992562574,1947,3/03/1989,3,882,1,43252.03,0.165401163,1,Manual,2,5,15
354720114,7497,13/12/1999,8,8,6,6849.49,0.141146019,2,Auto,1,1,6
505616018,1645,11/02/2007,7,779,2,61729.83,0.217691296,3,Manual,4,2,2
422042115,6420,10/01/2000,6,260,5,49583.85,0.484276627,6,Auto,2,2,8
654320615,3640,12/06/2017,5,572,1,98976.47,0.350883622,1,Auto,2,4,8
864757927,5330,16/03/2006,7,440,3,458.81,0.290581025,4,Auto,3,2,10
253388391,5291,13/02/1970,8,1,9,86442.3,0.01032758,5,Auto,3,2,4
574489100,4282,1/03/2018,7,754,5,33210.07,0.317735504,3,Manual,3,4,13
758421834,2810,11/12/2003,3,243,8,76915.14,0.104815668,6,Auto,4,5,7
647245091,1512,3/12/2021,6,133,5,49386.28,0.199068859,7,Auto,1,4,6
159683184,7406,28/06/1977,4,387,5,64303.11,0.088425217,6,Manual,1,5,15
261087973,6569,3/04/1974,5,26,10,97192.07,0.417907521,1,Auto,1,5,4
847704275,2249,14/05/1974,7,218,8,80932.82,0.12608448,5,Auto,3,3,17
249734296,2636,20/09/1981,6,737,1,61893.83,0.006231148,7,Auto,3,4,10
664670255,7435,12/06/2001,3,829,9,78060.67,0.456601121,2,Manual,1,4,16
840051312,9936,12/08/1971,3,192,3,55932.46,0.322730071,7,Auto,2,5,13
688025178,429,23/12/1976,4,145,5,97306.28,0.033425723,1,Manual,5,2,15
997815340,1681,11/02/2011,6,435,2,97742.4,0.41544878,7,Manual,5,1,2
760213716,6136,1/11/2004,3,434,5,6764.38,0.255394973,1,Auto,3,5,15
762397298,4356,16/03/1977,1,136,9,57062.59,0.153460762,5,Manual,4,1,15
805666110,7644,21/06/2002,3,747,7,32765.98,0.078151847,7,Auto,5,3,5
20475221,5204,14/10/1993,8,706,6,78618.89,0.076405834,5,Auto,1,4,14
496983987,6947,4/10/2015,1,684,6,16828.83,0.255617348,7,Auto,3,1,10
539039917,4735,9/04/1986,5,254,9,75691.59,0.017756179,3,Auto,1,2,15
884367359,7611,13/07/1973,1,85,5,79503.4,0.421022062,5,Auto,1,4,4
430484445,6468,5/06/1981,1,903,2,3572.88,0.477031174,2,Manual,5,5,4
279209798,9228,17/11/1995,3,576,9,14416.06,0.057119455,6,Auto,3,5,7
313329661,9917,23/04/1975,2,622,2,22083.23,0.420256913,4,Auto,2,3,6
660025109,7496,2/02/1973,3,849,7,45517.8,0.23993198,1,Manual,4,3,8
302997788,1575,5/08/2015,4,362,9,53333.7,0.487632146,4,Auto,4,1,9
909903315,8580,12/06/1990,6,870,6,96427.34,0.207028988,1,Auto,5,1,8
181441530,2779,13/04/2021,6,770,3,30300.39,0.386545832,2,Manual,4,3,14
363331224,9705,25/10/2011,1,284,4,69640.24,0.113183827,2,Manual,5,5,5
858158434,1720,24/08/1974,4,566,2,43502.79,0.28698359,7,Auto,1,1,16
870980788,6221,24/05/2020,1,465,8,97499.84,0.010895384,4,Manual,2,1,6
339910217,9466,20/05/2018,6,192,10,68152.73,0.269694978,3,Auto,5,5,4
175750401,597,19/05/1997,1,530,5,85407.96,0.312869415,7,Manual,4,1,1
720989571,8290,18/02/1992,3,516,7,89851.52,0.27577443,7,Manual,1,5,7
921686436,2241,19/10/2008,4,119,10,80399.72,0.037072918,5,Auto,4,4,10
226301083,4116,24/08/2011,3,431,5,81256.42,0.180295537,7,Manual,4,5,3
309561080,5518,10/07/1990,7,667,6,85920.6,0.304039163,3,Manual,1,5,2
346747015,9893,20/05/1974,6,380,6,91050.27,0.367108416,4,Auto,3,3,16
950204943,8172,2/06/2002,4,806,9,61643.86,0.1356166,6,Auto,4,4,1
657522490,613,13/11/1973,4,715,2,26286.91,0.0058669,6,Manual,4,5,14
244731301,4520,22/01/2018,6,165,6,35506.25,0.371413408,5,Auto,5,2,5
478947638,5917,2/04/1996,4,636,1,87918.38,0.095174545,3,Auto,3,2,3
243924993,7909,16/01/1986,6,242,8,29982.92,0.288721437,2,Manual,3,1,11
800836612,9030,8/03/1971,1,823,9,75952.42,0.380695286,6,Manual,4,4,15
614865469,2203,17/09/2009,5,544,7,34278.43,0.384824968,7,Auto,3,2,7
255358206,9859,6/05/1985,1,132,4,93439.19,0.161618356,4,Auto,3,3,5
968122979,5835,19/07/1981,7,192,8,37936.29,0.031760355,4,Manual,3,3,2
278650279,7354,24/04/2011,3,898,6,38911.35,0.479590331,5,Manual,2,1,15
136816203,7942,3/08/1970,5,624,1,92540.91,0.122125991,5,Auto,4,1,11
259173496,1277,12/09/2019,3,368,3,15946.28,0.237931048,7,Manual,4,4,6
467778645,7283,11/05/1981,1,566,5,63436.43,0.437608367,7,Manual,3,2,6
830369746,123,2/07/1975,3,892,3,74719.2,0.324453901,6,Auto,4,2,8
725847983,7037,15/05/2001,6,855,8,68427.38,0.188156237,5,Auto,4,4,15
376074722,4634,26/11/1982,4,279,4,74297.44,0.007224219,5,Manual,3,5,10
566871796,4845,25/09/1976,8,650,8,39876.84,0.411876472,2,Auto,2,3,14
886840441,3083,21/04/1984,2,681,7,66161.38,0.084373908,5,Manual,1,4,7
412351082,3880,4/07/2011,7,582,10,49304.56,0.44478134,1,Manual,1,5,1
60701635,6508,13/06/1991,1,377,8,89263.4,0.337189451,2,Manual,3,4,4
86603151,7515,28/03/1985,7,764,3,70808.48,0.472424702,1,Manual,2,3,3
753574316,1133,17/02/1972,7,132,7,57570.04,0.044287538,1,Auto,2,2,4
290770615,962,13/12/1986,4,406,5,36192.89,0.014204461,5,Manual,5,4,6
594777307,8327,13/07/1971,8,420,9,85746.36,0.471227425,6,Manual,5,3,6
797097393,6917,10/09/2006,8,58,8,98400.89,0.196077457,6,Manual,3,2,1
253785204,1012,15/09/1999,3,653,10,72174.25,0.355266849,1,Auto,5,3,9
957983400,1070,25/04/1985,2,706,7,90672.74,0.148634996,1,Auto,4,3,7
353563922,4394,26/03/2018,1,892,7,99943.05,0.000946121,7,Auto,3,3,16
939097617,8402,23/04/2003,7,403,6,96288.79,0.181479121,7,Auto,4,2,11
920760682,1907,1/09/2016,7,33,4,22711,0.175641936,3,Manual,2,5,7
877397978,3799,1/04/1973,6,145,6,39725.91,0.198287113,3,Manual,5,1,17
268641561,8938,6/01/1981,6,60,2,67767.74,0.249870214,2,Auto,1,2,6
540106193,9995,2/09/2012,4,288,7,2369.17,0.039410297,1,Auto,1,5,6
129167278,1049,8/07/2019,7,683,1,52341.5,0.482761003,1,Auto,4,4,11
46745017,5372,13/06/1993,4,813,10,79551.75,0.304046386,4,Manual,5,3,8
911673756,8964,14/09/1994,1,452,9,9604.6,0.425711054,6,Auto,3,4,1
837027577,2378,5/03/1975,4,172,8,6688.61,0.154623871,1,Manual,1,1,8
161500305,5542,4/02/1986,5,890,6,54193.82,0.127444262,4,Auto,3,4,6
529817890,2540,14/09/2009,2,506,3,58496.56,0.132384659,2,Manual,3,1,15
285847312,5746,2/10/1989,1,457,8,39235.24,0.054917981,5,Manual,4,1,16
565017075,6450,27/02/2019,3,722,10,91996.21,0.172757972,7,Auto,3,5,2
212265027,3621,10/10/1971,7,285,1,92586.94,0.352948272,1,Manual,5,3,17
131531114,8842,10/04/2006,5,595,4,97176.77,0.300988039,4,Manual,2,3,17
522913571,9966,12/09/2015,2,310,1,72953.7,0.019489915,7,Auto,1,1,1
842113375,8273,1/10/1981,2,603,1,91433.74,0.198741052,3,Manual,3,2,8
49586887,5898,11/12/2010,1,284,8,38657.48,0.13473196,1,Manual,2,2,4
156641086,1971,6/07/2021,3,366,2,77840.05,0.038113407,3,Manual,5,2,1
600650592,3893,8/06/2015,7,660,3,40205.33,0.198331419,4,Auto,1,3,8
226813396,6940,15/10/1981,4,221,4,55516.86,0.265676401,4,Auto,3,4,12
987920443,6357,23/01/1990,2,818,7,65584.76,0.192556769,1,Manual,4,4,3
551537072,8409,15/01/1972,5,776,10,51584.13,0.229550772,6,Auto,4,4,15
250860729,7401,13/12/2000,6,497,2,63765.2,0.391356507,6,Auto,4,5,14
659801202,8349,28/08/1983,4,577,8,86066.68,0.187532177,1,Auto,3,3,5
771311682,1789,18/09/1980,4,657,4,95565.25,0.437008071,6,Auto,5,4,8
803894805,8884,6/03/2009,6,483,10,59408.93,0.028320717,5,Auto,2,4,6
276284708,5009,3/10/1972,5,486,7,49517.64,0.174011761,7,Manual,2,3,7
597951397,2434,3/02/2004,5,430,5,25660.01,0.199794804,2,Auto,5,2,14
302086074,4484,17/12/2017,4,805,2,19073.56,0.313494977,6,Manual,5,4,14
541183044,6529,8/12/2014,8,219,10,2297.54,0.052867607,1,Auto,3,2,5
310512209,5314,3/11/2021,8,77,8,39254.57,0.128363596,4,Auto,5,3,10
447524815,761,23/05/1997,2,755,8,4022.29,0.410080827,7,Manual,1,1,6
883226987,2945,3/09/1983,4,581,1,28730.89,0.297124647,1,Auto,5,3,3
